Jefferson,Jefferson
Julio Cesar,Julio Cesar
Victor,Victor
Dani Alves,Dani Alves
Dante,Dante
David Luiz,David Luiz
Henrique,Henrique
Maicon,Maicon
Marcelo,Marcelo
Maxwell,Maxwell
Thiago Silva (c),Thiago Silva (c)
Bernard,Bernard
Fernandinho,Fernandinho
Hernanes,Hernanes
Luiz Gustavo,Luiz Gustavo
Oscar,Oscar
Paulinho,Paulinho
Ramires,Ramires
Willian,Willian
Fred,Fred
Hulk,Hulk
J,J
Neymar,Neymar
Charles Itandje,Charles Itandje
Loec Feudjou,Loec Feudjou
Sammy N'Djock,Sammy N'Djock
Allan Nyom,Allan Nyom
Aurelien Chedjou,Aurelien Chedjou
Benot Assou-Ekotto,Benot Assou-Ekotto
Cedric Djeugoue,Cedric Djeugoue
Dany Nounkeu,Dany Nounkeu
Henri Bedimo,Henri Bedimo
Nicolas N'Koulou,Nicolas N'Koulou
Alex Song,Alex Song
Edgar Salli,Edgar Salli
Eyong Enoh,Eyong Enoh
Jean Makoun,Jean Makoun
Joel Matip,Joel Matip
Landry N'Guemo,Landry N'Guemo
Stephane Mbia,Stephane Mbia
Benjamin Moukandjo,Benjamin Moukandjo
Fabrice Olinga,Fabrice Olinga
Maxim Choupo-Moting,Maxim Choupo-Moting
Pierre Webo,Pierre Webo
Samuel Eto'o (c),Samuel Eto'o (c)
Vincent Aboubakar,Vincent Aboubakar
Danijel Subasic,Danijel Subasic
Oliver Zelenika,Oliver Zelenika
Stipe Pletikosa,Stipe Pletikosa
Danijel Pranjic,Danijel Pranjic
Darijo Srna (c),Darijo Srna (c)
Dejan Lovren,Dejan Lovren
Domagoj Vida,Domagoj Vida
Gordon Schildenfeld,Gordon Schildenfeld
Sime Vrsaljko,Sime Vrsaljko
Vedran Corluka,Vedran Corluka
Milan Badelj,Milan Badelj
Ivan Perisic,Ivan Perisic
Ivan Rakitic,Ivan Rakitic
Luka Modric,Luka Modric
Marcelo Brozovic,Marcelo Brozovic
Mateo Kovacic,Mateo Kovacic
Ognjen Vukojevic,Ognjen Vukojevic
Sammir,Sammir
Ante Rebic,Ante Rebic
Eduardo,Eduardo
Ivica Olic,Ivica Olic
Mario Mandzukic,Mario Mandzukic
Nikica Jelavic,Nikica Jelavic
Alfredo Talavera,Alfredo Talavera
Guillermo Ochoa,Guillermo Ochoa
Jose de Jesus Corona,Jose de Jesus Corona
Andres Guardado,Andres Guardado
Carlos Salcido,Carlos Salcido
Diego Reyes,Diego Reyes
Francisco Javier Rodriguez,Francisco Javier Rodriguez
Hector Moreno,Hector Moreno
Miguel Angel Ponce,Miguel Angel Ponce
Miguel Layun,Miguel Layun
Paul Aguilar,Paul Aguilar
Rafael Marquez (c),Rafael Marquez (c)
Carlos Pena,Carlos Pena
Hector Herrera,Hector Herrera
Isaac Brizuela,Isaac Brizuela
Javier Aquino,Javier Aquino
Jose Juan Vazquez,Jose Juan Vazquez
Marco Fabian,Marco Fabian
Alan Pulido,Alan Pulido
Giovani dos Santos,Giovani dos Santos
Javier Hernandez,Javier Hernandez
Oribe Peralta,Oribe Peralta
Raul Jimenez,Raul Jimenez
Eugene Galekovic,Eugene Galekovic
Mathew Ryan,Mathew Ryan
Mitchell Langerak,Mitchell Langerak
Alex Wilkinson,Alex Wilkinson
Bailey Wright,Bailey Wright
Ivan Franjic,Ivan Franjic
Jason Davidson,Jason Davidson
Matthew Spiranovic,Matthew Spiranovic
Ryan McGowan,Ryan McGowan
Ben Halloran,Ben Halloran
Dario Vidosic,Dario Vidosic
James Holland,James Holland
James Troisi,James Troisi
Mark Bresciano,Mark Bresciano
Mark Milligan,Mark Milligan
Massimo Luongo,Massimo Luongo
Matt McKay,Matt McKay
Mile Jedinak (c),Mile Jedinak (c)
Oliver Bozanic,Oliver Bozanic
Tommy Oar,Tommy Oar
Adam Taggart,Adam Taggart
Mathew Leckie,Mathew Leckie
Tim Cahill,Tim Cahill
Claudio Bravo (c),Claudio Bravo (c)
Cristopher Toselli,Cristopher Toselli
Johnny Herrera,Johnny Herrera
Eugenio Mena,Eugenio Mena
Gary Medel,Gary Medel
Gonzalo Jara,Gonzalo Jara
Jose Rojas,Jose Rojas
Miiko Albornoz,Miiko Albornoz
Arturo Vidal,Arturo Vidal
Carlos Carmona,Carlos Carmona
Charles Aranguiz,Charles Aranguiz
Fabian Orellana,Fabian Orellana
Felipe Gutierrez,Felipe Gutierrez
Francisco Silva,Francisco Silva
Jean Beausejour,Jean Beausejour
Jorge Valdivia,Jorge Valdivia
Jose Pedro Fuenzalida,Jose Pedro Fuenzalida
