"2001","2001-01-01"
"1989","1989-01-01"
"1907","1907-01-01"
"1895","1895-01-01"
"1990","1990-01-01"
"0","0-01-01"
"1844","1844-01-01"
"0","0-01-01"
"0","0-01-01"
"1976","1976-01-01"
"1925","1925-01-01"
"0","0-01-01"
"0","0-01-01"
"2051","2051-01-01"
"1938","1938-01-01"
"1775","1775-01-01"
"2027","2027-01-01"
"2051","2051-01-01"
"2071","2071-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"2033","2033-01-01"
"2038","2038-01-01"
"0","0-01-01"
"2172","2172-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"2134","2134-01-01"
"0","0-01-01"
"0","0-01-01"
"2021","2021-01-01"
"0","0-01-01"
"0","0-01-01"
"2015","2015-01-01"
"0","0-01-01"
"2047","2047-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"2090","2090-01-01"
"0","0-01-01"
"1997","1997-01-01"
"2028","2028-01-01"
"0","0-01-01"
"0","0-01-01"
"2073","2073-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"2011","2011-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"2026","2026-01-01"
"2074","2074-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"2070","2070-01-01"
"2093","2093-01-01"
"2023","2023-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1848","1848-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1943","1943-01-01"
"0","0-01-01"
"0","0-01-01"
"1887","1887-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1960","1960-01-01"
"1969","1969-01-01"
"1875","1875-01-01"
"1910","1910-01-01"
"1966","1966-01-01"
"1913","1913-01-01"
"0","0-01-01"
"1901","1901-01-01"
"1899","1899-01-01"
"0","0-01-01"
"2042","2042-01-01"
"1954","1954-01-01"
"2000","2000-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1970","1970-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1972","1972-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1931","1931-01-01"
"1926","1926-01-01"
"1901","1901-01-01"
"1958","1958-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"2002","2002-01-01"
"1915","1915-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1976","1976-01-01"
"1859","1859-01-01"
"1950","1950-01-01"
"1941","1941-01-01"
"0","0-01-01"
"2052","2052-01-01"
"0","0-01-01"
"0","0-01-01"
"2071","2071-01-01"
"2070","2070-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"2108","2108-01-01"
"0","0-01-01"
"0","0-01-01"
"2165","2165-01-01"
"0","0-01-01"
"2184","2184-01-01"
"0","0-01-01"
"2099","2099-01-01"
"0","0-01-01"
"1885","1885-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1877","1877-01-01"
"0","0-01-01"
"2122","2122-01-01"
"2040","2040-01-01"
"1955","1955-01-01"
"0","0-01-01"
"2187","2187-01-01"
"0","0-01-01"
"1877","1877-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"2078","2078-01-01"
"2095","2095-01-01"
"0","0-01-01"
"2195","2195-01-01"
"2129","2129-01-01"
"0","0-01-01"
"1994","1994-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"2177","2177-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"2103","2103-01-01"
"2164","2164-01-01"
"0","0-01-01"
"2006","2006-01-01"
