"Acrylic and Ink over Reproduction Audubon Print","material/Acrylic and Ink over Reproduction Audubon Print"
"Acrylic and Pencil on Board","material/Acrylic and Pencil on Board"
"Acrylic on Board","material/Acrylic on Board"
"Acrylic on Cradled board","material/Acrylic on Cradled board"
"Acrylic, Gouache, and Graphite on Paper","material/Acrylic, Gouache, and Graphite on Paper"
"alabaster","material/alabaster"
"bag/beading","material/bag/beading"
"Balsa, Bass Wood, Acrylic Paint, Ink","material/Balsa, Bass Wood, Acrylic Paint, Ink"
"basswood and oil","material/basswood and oil"
"bear grass","material/bear grass"
"Belgium Black Marble","material/Belgium Black Marble"
"Bronze, Brass","material/Bronze, Brass"
"Birch burl wood","material/Birch burl wood"
"black and white watercolor","material/black and white watercolor"
"Black Marble","material/Black Marble"
"Black Schist Riverstone","material/Black Schist Riverstone"
"Black-on-white ware","material/Black-on-white ware"
"Block Print on Paper","material/Block Print on Paper"
"The above (brass pipe) could also be","material/The above (brass pipe) could also be"
"Bronze","material/Bronze"
"Bronze, Marble","material/Bronze, Marble"
"Bronze, wood","material/Bronze, wood"
"Buckskin, wood","material/Buckskin, wood"
"Buffalo hide, steerhorn, sheepskin and rabbit with beads","material/Buffalo hide, steerhorn, sheepskin and rabbit with beads"
"Carbon pencil and gouache","material/Carbon pencil and gouache"
"Charcoal and colored pencil on paper","material/Charcoal and colored pencil on paper"
"Charcoal and watercolor","material/Charcoal and watercolor"
"Charcoal, pencil and ink on paper","material/Charcoal, pencil and ink on paper"
"Chromolithograph","material/Chromolithograph"
"Clay","material/Clay"
"Clear Acrylic Resin (cast","material/Clear Acrylic Resin (cast"
"Color lithograph","material/Color lithograph"
"colored and black charcoal on paper","material/colored and black charcoal on paper"
"conte chalk","material/conte chalk"
"Conte chalk and graphite on paper","material/Conte chalk and graphite on paper"
"conte chalk on note paper","material/conte chalk on note paper"
"Conte Chalk on Paper","material/Conte Chalk on Paper"
"Conte Crayon on Paper","material/Conte Crayon on Paper"
"Copper","material/Copper"
"Copper, lead","material/Copper, lead"
"Digital Media","material/Digital Media"
"Drypoint on paper","material/Drypoint on paper"
"Eagle feathers, glass beads, horse hair,  rabbit fur","material/Eagle feathers, glass beads, horse hair,  rabbit fur"
"etching","material/etching"
"Etching on Paper","material/Etching on Paper"
"Etching with Drypoint on Paper","material/Etching with Drypoint on Paper"
"Etching, Aquatint","material/Etching, Aquatint"
"Etching, Aquatint, and Drypoint on Paper","material/Etching, Aquatint, and Drypoint on Paper"
"Etching, Aquatint, Drypoint and Roulette on Paper","material/Etching, Aquatint, Drypoint and Roulette on Paper"
"Gouache and carbon pencil","material/Gouache and carbon pencil"
"gouache and graphite on board","material/gouache and graphite on board"
"Gouache and Pencil on Paper","material/Gouache and Pencil on Paper"
"Gouache on Board","material/Gouache on Board"
"Gouache on Illustration Board","material/Gouache on Illustration Board"
"gouache/pencil","material/gouache/pencil"
"granite","material/granite"
"Graphine and ink on paper","material/Graphine and ink on paper"
"graphite and acrylic on paper","material/graphite and acrylic on paper"
"graphite and ink on paper","material/graphite and ink on paper"
"Graphite on Matboard","material/Graphite on Matboard"
"Graphite on paper - sketch","material/Graphite on paper - sketch"
"Hand  Colored Engraving","material/Hand  Colored Engraving"
"Hand  Colored Lithograph","material/Hand  Colored Lithograph"
"Hand blown glass, limestone","material/Hand blown glass, limestone"
"Hand colored French engraving","material/Hand colored French engraving"
"India Ink on paper mounted on brown paper","material/India Ink on paper mounted on brown paper"
"Ink and Watercolor on paper","material/Ink and Watercolor on paper"
"Ink on illustrator's board","material/Ink on illustrator's board"
"Ink on Paper","material/Ink on Paper"
"Ink on rice paper","material/Ink on rice paper"
"Ink on sketch paper","material/Ink on sketch paper"
"ink wash on paper","material/ink wash on paper"
"Ink, charcoal wash and white gouache on paper","material/Ink, charcoal wash and white gouache on paper"
"Linden Wood and Stain","material/Linden Wood and Stain"
"Lithograph","material/Lithograph"
"Lithograph on rice paper","material/Lithograph on rice paper"
"Mahogony, wood","material/Mahogony, wood"
"maple burl wood","material/maple burl wood"
"Mixed Media","material/Mixed Media"
"Mixed media on panel","material/Mixed media on panel"
"News Engraving","material/News Engraving"
"Newspaper Engraving - wood engraving on newsprint","material/Newspaper Engraving - wood engraving on newsprint"
"Oil","material/Oil"
"Oil on Board","material/Oil on Board"
"Oil on Bone","material/Oil on Bone"
"Oil on Canvas","material/Oil on Canvas"
"Oil on Canvas en grisaille","material/Oil on Canvas en grisaille"
"Oil on Canvas on Board","material/Oil on Canvas on Board"
"Oil on Canvas on Panel","material/Oil on Canvas on Panel"
"Oil on CanvasBoard","material/Oil on CanvasBoard"
"Oil on illustration Board","material/Oil on illustration Board"
"Oil on Paper","material/Oil on Paper"
"Oil on Paper Mounted on Linen","material/Oil on Paper Mounted on Linen"
"Oil on Paperboard","material/Oil on Paperboard"
"Oil on Plywood","material/Oil on Plywood"
"oil on prepared paper","material/oil on prepared paper"
"Original Plaster","material/Original Plaster"
"Painted wood carving (relief","material/Painted wood carving (relief"
"Paper","material/Paper"
"Pastel","material/Pastel"
"Pastel on Paper","material/Pastel on Paper"
"photograph","material/photograph"
"Photomechanical reproduction","material/Photomechanical reproduction"
"photostat on paper","material/photostat on paper"
"platinum print","material/platinum print"
"Polychrome","material/Polychrome"
"porcupine, deer, rawhide,silver","material/porcupine, deer, rawhide,silver"
"pottery","material/pottery"
"quilled and fringed hide","material/quilled and fringed hide"
"Riverstone","material/Riverstone"
"screenprint on Lennox museum board","material/screenprint on Lennox museum board"
"Slate","material/Slate"
"Stainless Steel","material/Stainless Steel"
"Steel, wood","material/Steel, wood"
"Stonecut, stencil and ink on paper","material/Stonecut, stencil and ink on paper"
"Terracotta","material/Terracotta"
"wash on paper","material/wash on paper"
"Watercolor","material/Watercolor"
"Watercolor and Gouache on Board","material/Watercolor and Gouache on Board"
"Watercolor and gouache on illustrator board","material/Watercolor and gouache on illustrator board"
"Watercolor and gouache on toned paper","material/Watercolor and gouache on toned paper"
"watercolor and graphite","material/watercolor and graphite"
"Watercolor and graphite on paper","material/Watercolor and graphite on paper"
"Watercolor and Pencil on Paper","material/Watercolor and Pencil on Paper"
"Watercolor on Canvas","material/Watercolor on Canvas"
"Watercolor on illustration board","material/Watercolor on illustration board"
"Watercolor on Paper","material/Watercolor on Paper"
"Watercolor, Pencil and Charcoal on Illustration Board","material/Watercolor, Pencil and Charcoal on Illustration Board"
"watercolor/gouache on board","material/watercolor/gouache on board"
"Welded steel","material/Welded steel"
"White Marble and onyx base","material/White Marble and onyx base"
"White-on-Black ware","material/White-on-Black ware"
