"1980","1980-01-01"
"1911","1911-01-01"
"1991","1991-01-01"
"2021","2021-01-01"
"2034","2034-01-01"
"2002","2002-01-01"
"1977","1977-01-01"
"2048","2048-01-01"
"1963","1963-01-01"
"2033","2033-01-01"
"1963","1963-01-01"
"2034","2034-01-01"
"1996","1996-01-01"
"1986","1986-01-01"
"2048","2048-01-01"
"1984","1984-01-01"
"1994","1994-01-01"
"2002","2002-01-01"
"1945","1945-01-01"
"1966","1966-01-01"
"2024","2024-01-01"
"1999","1999-01-01"
"2037","2037-01-01"
"2050","2050-01-01"
"1942","1942-01-01"
"1990","1990-01-01"
"1952","1952-01-01"
"1979","1979-01-01"
"1858","1858-01-01"
"1846","1846-01-01"
"1993","1993-01-01"
"2039","2039-01-01"
"1922","1922-01-01"
"1938","1938-01-01"
"1971","1971-01-01"
"1949","1949-01-01"
"1998","1998-01-01"
"1834","1834-01-01"
"1985","1985-01-01"
"1994","1994-01-01"
"1976","1976-01-01"
"1996","1996-01-01"
"2010","2010-01-01"
"1861","1861-01-01"
"1971","1971-01-01"
"2019","2019-01-01"
"1983","1983-01-01"
"1992","1992-01-01"
"1993","1993-01-01"
"1915","1915-01-01"
"2041","2041-01-01"
"1993","1993-01-01"
"1993","1993-01-01"
"1961","1961-01-01"
"1876","1876-01-01"
"1964","1964-01-01"
"1982","1982-01-01"
"1962","1962-01-01"
"2006","2006-01-01"
"2006","2006-01-01"
"2039","2039-01-01"
"1700","1700-01-01"
"2037","2037-01-01"
"1978","1978-01-01"
"2003","2003-01-01"
"1969","1969-01-01"
"1800","1800-01-01"
"2045","2045-01-01"
"1936","1936-01-01"
"2048","2048-01-01"
"1981","1981-01-01"
"2047","2047-01-01"
"2018","2018-01-01"
"1975","1975-01-01"
"1900","1900-01-01"
"1836","1836-01-01"
"0","0-01-01"
"1989","1989-01-01"
"2038","2038-01-01"
"1980","1980-01-01"
"1994","1994-01-01"
"1870","1870-01-01"
"1996","1996-01-01"
"1978","1978-01-01"
"1998","1998-01-01"
"1982","1982-01-01"
"1956","1956-01-01"
"2022","2022-01-01"
"1966","1966-01-01"
"1965","1965-01-01"
"2006","2006-01-01"
"1915","1915-01-01"
"1986","1986-01-01"
"1873","1873-01-01"
"1995","1995-01-01"
"1979","1979-01-01"
"1988","1988-01-01"
"1970","1970-01-01"
"1973","1973-01-01"
