"1801","1801-01-01"
"1730","1730-01-01"
"1857","1857-01-01"
"1795","1795-01-01"
"1831","1831-01-01"
"0","0-01-01"
"1842","1842-01-01"
"1867","1867-01-01"
"1890","1890-01-01"
"1836","1836-01-01"
"0","0-01-01"
"0","0-01-01"
"1807","1807-01-01"
"0","0-01-01"
"0","0-01-01"
"1806","1806-01-01"
"0","0-01-01"
"0","0-01-01"
"1971","1971-01-01"
"1879","1879-01-01"
"1751","1751-01-01"
"1902","1902-01-01"
"1715","1715-01-01"
"1851","1851-01-01"
"1871","1871-01-01"
"0","0-01-01"
"1980","1980-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1914","1914-01-01"
"0","0-01-01"
"1938","1938-01-01"
"0","0-01-01"
"1972","1972-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1877","1877-01-01"
"1921","1921-01-01"
"0","0-01-01"
"1910","1910-01-01"
"1840","1840-01-01"
"0","0-01-01"
"0","0-01-01"
"1938","1938-01-01"
"1922","1922-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1928","1928-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1873","1873-01-01"
"0","0-01-01"
"1865","1865-01-01"
"0","0-01-01"
"0","0-01-01"
"1911","1911-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1870","1870-01-01"
"1883","1883-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1848","1848-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1828","1828-01-01"
"1876","1876-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1760","1760-01-01"
"1819","1819-01-01"
"1850","1850-01-01"
"1850","1850-01-01"
"1810","1810-01-01"
"1839","1839-01-01"
"1885","1885-01-01"
"1888","1888-01-01"
"0","0-01-01"
"1842","1842-01-01"
"1892","1892-01-01"
"1845","1845-01-01"
"1750","1750-01-01"
"1900","1900-01-01"
"1885","1885-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1970","1970-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1967","1967-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1923","1923-01-01"
"1904","1904-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1777","1777-01-01"
"1794","1794-01-01"
"0","0-01-01"
"0","0-01-01"
"1802","1802-01-01"
"1815","1815-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1892","1892-01-01"
"1775","1775-01-01"
"1810","1810-01-01"
"1850","1850-01-01"
"1825","1825-01-01"
"19","19-01-01"
"1825","1825-01-01"
"1850","1850-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1970","1970-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1895","1895-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1984","1984-01-01"
"1829","1829-01-01"
"0","0-01-01"
"1668","1668-01-01"
"1865","1865-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1922","1922-01-01"
"1940","1940-01-01"
"0","0-01-01"
"1902","1902-01-01"
"1987","1987-01-01"
"1835","1835-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"1978","1978-01-01"
"1995","1995-01-01"
"1995","1995-01-01"
"1986","1986-01-01"
"1874","1874-01-01"
"1908","1908-01-01"
"1961","1961-01-01"
"1990","1990-01-01"
"0","0-01-01"
"1967","1967-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
"0","0-01-01"
