"1987",""
"1985",""
"1978","1978-01-01"
"1978",""
"1991",""
"1828",""
"1970",""
"1987",""
"1989","1989-01-01"
"1948",""
"1987",""
"1945","1945-01-01"
"1941",""
"1941","1941-01-01"
"1978","1978-01-01"
"0","0-01-01"
"",""
"1801",""
"1981",""
"1903","1903-01-01"
"1987",""
"1935","1935-01-01"
"1936","1936-01-01"
"1991","1991-01-01"
"1953","1953-01-01"
"1988","1988-01-01"
"1970",""
"1987","1987-01-01"
"1971","1971-01-01"
"1976","1976-01-01"
"1987",""
"1988","1988-01-01"
"1950","1950-01-01"
"1987",""
"1925","1925-01-01"
"1987","1987-01-01"
"1987",""
"1976","1976-01-01"
"1987","1987-01-01"
"1971",""
"empty","-01-01"
"1989",""
"1948","1948-01-01"
"1976",""
"1988","1988-01-01"
"1917",""
"1956","1956-01-01"
"1903",""
"1903",""
"2004","2004-01-01"
"1988","1988-01-01"
"1981","1981-01-01"
"1969",""
"1988",""
"1892",""
"1979",""
"1903",""
"1991",""
"1973","1973-01-01"
"1991","1991-01-01"
"1978",""
"1991","1991-01-01"
"1987","1987-01-01"
"1906",""
"1985","1985-01-01"
"1987",""
"2007",""
"1961",""
"0","0-01-01"
"1999",""
"1984","1984-01-01"
"1987",""
"1975","1975-01-01"
"1987","1987-01-01"
"1991","1991-01-01"
"1941",""
"empty","-01-01"
"1925","1925-01-01"
"0","0-01-01"
"1987",""
"1987","1987-01-01"
"1992",""
"1988",""
"1872","1872-01-01"
"1952","1952-01-01"
"1976","1976-01-01"
"2006","2006-01-01"
"1941",""
"1938","1938-01-01"
"1938","1938-01-01"
"1978",""
"1989","1989-01-01"
"1987",""
"1987",""
"1919",""
"1991","1991-01-01"
"1968","1968-01-01"
"1945","1945-01-01"
"1987","1987-01-01"
"1975",""
"1925","1925-01-01"
"1988",""
"2000",""
"1991",""
"1978","1978-01-01"
"1971","1971-01-01"
"1987",""
"1959",""
"2004",""
"1967",""
"1958",""
"1944",""
"1989",""
"1987",""
"1988",""
"",""
"1973",""
"1982","1982-01-01"
"1987","1987-01-01"
"1987","1987-01-01"
"1987",""
"1979",""
"2001",""
"1980","1980-01-01"
"1989",""
"1929","1929-01-01"
"1971",""
"1958",""
"1978",""
"1959",""
"1959",""
"1978",""
"0",""
"1962",""
"1988",""
"1987",""
"1987",""
"1973","1973-01-01"
"1978","1978-01-01"
"1978","1978-01-01"
"1991","1991-01-01"
"1989",""
"1987",""
"1999","1999-01-01"
"1993",""
"1924","1924-01-01"
"1951",""
"1987",""
"1987","1987-01-01"
"1987",""
"1988",""
"1987","1987-01-01"
"1963",""
"1991",""
"1987","1987-01-01"
"1978","1978-01-01"
"1938",""
"1988","1988-01-01"
"1892","1892-01-01"
"1978",""
"1978",""
"1978","1978-01-01"
"1992",""
"1992",""
"1900","1900-01-01"
"1978",""
"1994",""
"1975","1975-01-01"
"1950","1950-01-01"
"1991",""
"1991",""
"0",""
"0","0-01-01"
"1908","1908-01-01"
"1952",""
"1987","1987-01-01"
"1991",""
"1994","1994-01-01"
"1959","1959-01-01"
"1987",""
"1973",""
"1992","1992-01-01"
"1983",""
"1947","1947-01-01"
"1995",""
"1922",""
"1922",""
"1987",""
"1987","1987-01-01"
"1989",""
"1978",""
"1958",""
"1994","1994-01-01"
"1987",""
"1988",""
"0",""
"0","0-01-01"
"1978",""
"1954",""
"1963",""
"1996",""
"1975",""
"1934",""
"1992",""
"1953","1953-01-01"
"1987",""
"0",""
"0",""
"1976","1976-01-01"
"0",""
"1938",""
"1938",""
"1989",""
"0","0-01-01"
"1978",""
"1967","1967-01-01"
"1941",""
"1979","1979-01-01"
"1960","1960-01-01"
"1964","1964-01-01"
"1987","1987-01-01"
"1950",""
"1976","1976-01-01"
"1999","1999-01-01"
"1970","1970-01-01"
"1978","1978-01-01"
"1987",""
"1987",""
"1971","1971-01-01"
"1994",""
"1947",""
"1930","1930-01-01"
"1968","1968-01-01"
"1936","1936-01-01"
"1933",""
"1965",""
"1972","1972-01-01"
"0","0-01-01"
"1970",""
"1950",""
"1987",""
"1987","1987-01-01"
"1985",""
"1989",""
"1987","1987-01-01"
"1992",""
"1975",""
"empty","-01-01"
"1970",""
"1991",""
"1951",""
"1872","1872-01-01"
"1978","1978-01-01"
"1987",""
"1925","1925-01-01"
"0",""
"1991","1991-01-01"
"1917",""
"1954","1954-01-01"
"1946",""
"2004","2004-01-01"
"1994",""
"2001",""
"1965","1965-01-01"
"1987",""
"1991","1991-01-01"
"1987",""
"1994",""
"1941","1941-01-01"
"1987",""
"1959",""
"2004",""
"1999",""
"1978",""
"1978",""
"1978",""
"1991",""
"1931",""
"1991",""
"1991",""
"1980",""
"1979","1979-01-01"
"2002","2002-01-01"
"1981","1981-01-01"
"1963",""
"0",""
"1984",""
"1977",""
"1977","1977-01-01"
"1975",""
"1903",""
"0",""
"1978",""
"2009",""
"1897",""
"1987",""
"1892",""
"1936","1936-01-01"
"1956","1956-01-01"
"empty","-01-01"
"1956",""
"1941","1941-01-01"
"1962",""
"1987",""
"1945",""
"1987","1987-01-01"
"2002",""
"1941",""
"1985","1985-01-01"
"1988",""
"0",""
"1940","1940-01-01"
"1987","1987-01-01"
"1940","1940-01-01"
"1978",""
"1933",""
"0",""
"1903",""
"1989","1989-01-01"
"1987","1987-01-01"
"1988","1988-01-01"
"1991","1991-01-01"
"1994","1994-01-01"
"2009",""
"1978",""
"1815",""
"1980","1980-01-01"
"0",""
"1948",""
"1961",""
"1987","1987-01-01"
"1970","1970-01-01"
"1988",""
"1988",""
"1978","1978-01-01"
"1980",""
"1981","1981-01-01"
"1988",""
"1966","1966-01-01"
"1973","1973-01-01"
"1984",""
"1973",""
"1928",""
"1987","1987-01-01"
"1903",""
"1978",""
"1839",""
"1965",""
"1989",""
"1989","1989-01-01"
"1987",""
"1971",""
"1992",""
"1985",""
"1940",""
"0","0-01-01"
"1973",""
"0",""
"1941",""
"1981",""
"2002","2002-01-01"
"1967",""
"1994","1994-01-01"
"2001",""
"1934",""
"1994",""
"1965",""
"1992",""
"1917",""
"1924","1924-01-01"
"1987",""
"1938","1938-01-01"
"1991",""
"1991",""
"1991","1991-01-01"
"1991",""
"1991",""
"1985",""
"0",""
"1978","1978-01-01"
"1987","1987-01-01"
"1973","1973-01-01"
"1987",""
"1922",""
"1922",""
"1987",""
"0","0-01-01"
"1971",""
"1988",""
"1968",""
"1916","1916-01-01"
"1959",""
"1992",""
"1971",""
"1999",""
"2001","2001-01-01"
"1989","1989-01-01"
"1903",""
"1961","1961-01-01"
"1978","1978-01-01"
"1967","1967-01-01"
"1950",""
"1973","1973-01-01"
"1987",""
"1991",""
"1987",""
"1987",""
"1966","1966-01-01"
"1996",""
"1987","1987-01-01"
"1987","1987-01-01"
"2001",""
"1919",""
"1984",""
"1947",""
"1987","1987-01-01"
"1991",""
"1971","1971-01-01"
"1987","1987-01-01"
"1987",""
"2001",""
"1984","1984-01-01"
"0","0-01-01"
"1903",""
"1996",""
"1981","1981-01-01"
"empty","-01-01"
"1926",""
"1921",""
"1978","1978-01-01"
"1994","1994-01-01"
"1989","1989-01-01"
"1999",""
"0","0-01-01"
"1980","1980-01-01"
"1953","1953-01-01"
"1989",""
"1978",""
"1972","1972-01-01"
"1991",""
"1985",""
"1936",""
"1936",""
"1970",""
"1971","1971-01-01"
"1988",""
"1962","1962-01-01"
"1988","1988-01-01"
"1751",""
"1751",""
"1902","1902-01-01"
"1983",""
"1894",""
"1978","1978-01-01"
"1938",""
"1979",""
"1971",""
"1925","1925-01-01"
"1971",""
"1908",""
"1926",""
"1991",""
"1982",""
"1874",""
"1958","1958-01-01"
"2001","2001-01-01"
"1970",""
"1992","1992-01-01"
"1992","1992-01-01"
"1976",""
"1968",""
"1954",""
"1954",""
"1985",""
"1988",""
"1987",""
"1964",""
"0",""
"1934",""
"1938",""
"1981",""
"1938","1938-01-01"
"1963",""
"1950","1950-01-01"
"1979",""
"1949","1949-01-01"
"0",""
"1991",""
"1978",""
"1978","1978-01-01"
"1936","1936-01-01"
"1952",""
"1892",""
"1971",""
"1988",""
"1980",""
"1991",""
"0",""
"1989",""
"1978",""
"1976",""
"1946",""
"1978",""
"1952",""
"1972",""
"1987",""
"1989",""
"1992",""
"1928",""
"1973","1973-01-01"
"1959","1959-01-01"
"0",""
"1958","1958-01-01"
"2007","2007-01-01"
"1947",""
"1992",""
"1916","1916-01-01"
"0","0-01-01"
"1977","1977-01-01"
"1978","1978-01-01"
"2002",""
"1963","1963-01-01"
"2004",""
"1979","1979-01-01"
"1985","1985-01-01"
"1952","1952-01-01"
"1976",""
"1991","1991-01-01"
"1991",""
"1987",""
"1963",""
"1991","1991-01-01"
"0",""
"1950","1950-01-01"
"1991",""
"1947","1947-01-01"
"1971",""
"1983",""
"1973","1973-01-01"
"1937","1937-01-01"
"1987",""
"1987","1987-01-01"
"1987",""
"1994",""
"1815",""
"1941",""
"1985","1985-01-01"
"1880","1880-01-01"
"1955","1955-01-01"
"1975",""
"1975","1975-01-01"
"1971","1971-01-01"
"1978",""
"1969",""
"1978",""
"1987","1987-01-01"
"1978",""
"1991","1991-01-01"
"1987",""
"1987",""
"0",""
"1987","1987-01-01"
"1987",""
"1954",""
"0",""
"0",""
"1978",""
"1987",""
"1988","1988-01-01"
"1903",""
"0",""
"1774",""
"1962",""
"0","0-01-01"
"1885",""
"1962",""
"1919",""
"1951","1951-01-01"
"1954",""
"1992",""
"1975","1975-01-01"
"1991","1991-01-01"
"1938",""
"1817",""
"1978","1978-01-01"
"1971","1971-01-01"
"1961",""
"2002","2002-01-01"
"1978","1978-01-01"
"1978","1978-01-01"
"1987",""
"1978",""
"1988","1988-01-01"
"0",""
"1982","1982-01-01"
"1946",""
"1959",""
"1959",""
"1994",""
"1970",""
"1964",""
"1992",""
"1987","1987-01-01"
"",""
"1954","1954-01-01"
"1980",""
"1971","1971-01-01"
"1882",""
"1983","1983-01-01"
"1946",""
"1935",""
"1861","1861-01-01"
"1975","1975-01-01"
"0",""
"1989",""
"1967","1967-01-01"
"1999","1999-01-01"
"1991","1991-01-01"
"1992",""
"1966",""
"1973","1973-01-01"
"1987","1987-01-01"
"1985",""
"1987",""
"0",""
"0",""
"1848","1848-01-01"
"1941",""
"1988",""
"1851",""
"1882",""
"1950",""
"1984",""
"1916","1916-01-01"
"1931","1931-01-01"
"1975",""
"1971","1971-01-01"
"1971","1971-01-01"
"1971","1971-01-01"
"0",""
"1978",""
"1978",""
"1991",""
"1963",""
"1989",""
"1953",""
"1892",""
"1991",""
"1980",""
"1987",""
"1975","1975-01-01"
"1987","1987-01-01"
"1963","1963-01-01"
"1950","1950-01-01"
"1903",""
"1987",""
"1926","1926-01-01"
"0",""
"1894","1894-01-01"
"1987",""
"1961",""
"1961","1961-01-01"
"1991",""
"1988",""
"1985","1985-01-01"
"1977",""
"1988",""
"1992","1992-01-01"
"1950",""
"1983",""
"1972","1972-01-01"
"1987","1987-01-01"
"2011","2011-01-01"
"1921",""
"1991","1991-01-01"
"1971","1971-01-01"
"1995",""
"1976",""
"1939","1939-01-01"
"1989",""
"1903",""
"1921",""
"1937",""
"1976",""
"1993",""
"1953",""
"1979","1979-01-01"
"1998",""
"2001",""
"1987",""
"1951",""
"1961","1961-01-01"
"0","0-01-01"
"1950",""
"1981",""
"1987","1987-01-01"
"1973",""
"1946","1946-01-01"
"1969","1969-01-01"
"1991","1991-01-01"
"1903",""
"1987",""
"1936","1936-01-01"
"1866","1866-01-01"
"1966",""
"1978",""
"1979",""
"1992",""
"1953","1953-01-01"
"0",""
"1987",""
"1924",""
"1987",""
"1987","1987-01-01"
"1987","1987-01-01"
"1978",""
"1992",""
"1993","1993-01-01"
"1996",""
"1996",""
"1988",""
"1985",""
"0","0-01-01"
"1955","1955-01-01"
"1971",""
"1973","1973-01-01"
"1899",""
"empty","-01-01"
"1966",""
"1942","1942-01-01"
"1994","1994-01-01"
"1966",""
"1973",""
"1973",""
"2001",""
"1985",""
"1987",""
"1991",""
"0","0-01-01"
"1991",""
"1976",""
"1983",""
"1981",""
"1964",""
"1934","1934-01-01"
"1958","1958-01-01"
"2011","2011-01-01"
"1980",""
"1978","1978-01-01"
"1976","1976-01-01"
"1996",""
"2002",""
"1971",""
"1994","1994-01-01"
"1917",""
"1987","1987-01-01"
"1969","1969-01-01"
"1971","1971-01-01"
"1972",""
"1987",""
"1947",""
"1978",""
"1924","1924-01-01"
"1926","1926-01-01"
"1953",""
"0","0-01-01"
"1991",""
"1941","1941-01-01"
"1917",""
"1953",""
"0",""
"1978",""
"1987","1987-01-01"
"1987","1987-01-01"
"1987",""
"1998",""
"1987","1987-01-01"
"1987","1987-01-01"
"1987",""
"1987","1987-01-01"
"1980",""
"0","0-01-01"
"1929","1929-01-01"
"2008","2008-01-01"
"1978",""
"1980",""
"1996","1996-01-01"
"1978","1978-01-01"
"1936","1936-01-01"
"",""
"1997",""
"1959",""
"1960","1960-01-01"
"1979","1979-01-01"
"1962",""
"1984",""
"2004",""
"1978","1978-01-01"
"1928","1928-01-01"
"1983","1983-01-01"
"0",""
"1985","1985-01-01"
"1991","1991-01-01"
"1917",""
"1976",""
"1964",""
"1989","1989-01-01"
"1959",""
"1959",""
"1987",""
"0","0-01-01"
"1959","1959-01-01"
"1987",""
"1961",""
"1979","1979-01-01"
"1987","1987-01-01"
"1973","1973-01-01"
"1987",""
"1987",""
"1987",""
"1992",""
"0",""
"1987",""
"1971","1971-01-01"
"1994",""
"1985",""
"1942",""
"1938","1938-01-01"
"2002","2002-01-01"
"1941",""
"1987",""
"1980","1980-01-01"
"1925",""
"1979","1979-01-01"
"1954",""
"1991",""
"1975",""
"1851","1851-01-01"
"1952",""
"1989",""
"1991",""
"1979",""
"1994","1994-01-01"
"1971","1971-01-01"
"1947","1947-01-01"
"1950","1950-01-01"
"1965",""
"1986",""
"1987","1987-01-01"
"1975",""
"1950",""
"1987","1987-01-01"
"1978",""
"1947","1947-01-01"
"1946","1946-01-01"
"1949",""
"1975",""
"1965","1965-01-01"
"1966","1966-01-01"
"0",""
"1967","1967-01-01"
"1987","1987-01-01"
"2002",""
"2004","2004-01-01"
"1978",""
"1991","1991-01-01"
"1973",""
"1932","1932-01-01"
"2002","2002-01-01"
"1971",""
"1968",""
"1987",""
"1892",""
"2002",""
"",""
"",""
"1992","1992-01-01"
"1965",""
"1997",""
"1995","1995-01-01"
"1991","1991-01-01"
"1942",""
"1996",""
"1946","1946-01-01"
"1982",""
"1969",""
"1964",""
"1976",""
"1974",""
"1991",""
"1977",""
"1966","1966-01-01"
"0","0-01-01"
