1980,1/1/1980
1911,1/1/1911
1991,1/1/1991
2021,1/1/2021
2034,1/1/2034
2002,1/1/2002
1977,1/1/1977
2048,1/1/2048
1963,1/1/1963
2033,1/1/2033
1963,1/1/1963
2034,1/1/2034
1996,1/1/1996
1986,1/1/1986
2048,1/1/2048
1984,1/1/1984
1994,1/1/1994
2002,1/1/2002
1945,1/1/1945
1966,1/1/1966
2024,1/1/2024
1999,1/1/1999
2037,1/1/2037
2050,1/1/2050
1942,1/1/1942
1990,1/1/1990
1952,1/1/1952
1979,1/1/1979
1858,1858-01-01
1846,1/1/1846
1993,1/1/1993
2039,1/1/2039
1922,1/1/1922
1938,1/1/1938
1971,1/1/1971
1949,1/1/1949
1998,1/1/1998
1834,1834-01-01
1985,1/1/1985
1994,1/1/1994
1976,1/1/1976
1996,1/1/1996
2010,1/1/2010
1861,1/1/1861
1971,1/1/1971
2019,1/1/2019
1983,1/1/1983
1992,1/1/1992
1993,1/1/1993
1915,1/1/1915
2041,1/1/2041
1993,1/1/1993
1993,1/1/1993
1961,1/1/1961
1876,1/1/1876
1964,1/1/1964
1982,1/1/1982
1962,1/1/1962
2006,1/1/2006
2006,1/1/2006
2039,1/1/2039
1700,1700-01-01
2037,1/1/2037
1978,1/1/1978
2003,1/1/2003
1969,1/1/1969
1800,1/1/1800
2045,1/1/2045
1936,1/1/1936
2048,1/1/2048
1981,1/1/1981
2047,1/1/2047
2018,1/1/2018
1975,1/1/1975
1900,1/1/1900
1836,1/1/1836
0,1/1/2000
1989,1/1/1989
2038,1/1/2038
1980,1/1/1980
1994,1/1/1994
1870,1/1/1870
1996,1/1/1996
1978,1/1/1978
1998,1/1/1998
1982,1/1/1982
1956,1/1/1956
2022,1/1/2022
1966,1/1/1966
1965,1/1/1965
2006,1/1/2006
1915,1/1/1915
1986,1/1/1986
1873,1/1/1873
1995,1/1/1995
1979,1/1/1979
1988,1/1/1988
1970,1/1/1970
1973,1/1/1973
1912,1/1/1912
2034,1/1/2034
2013,1/1/2013
2031,1/1/2031
2022,1/1/2022
2030,1/1/2030
2042,1/1/2042
2006,1/1/2006
1988,1/1/1988
1900,1/1/1900
1692,1/1/1692
2010,1/1/2010
2045,1/1/2045
1971,1/1/1971
1956,1/1/1956
0,0-01-01
2005,1/1/2005
1964,1/1/1964
2007,1/1/2007
2038,1/1/2038
1977,1/1/1977
1971,1/1/1971
1953,1/1/1953
2035,1/1/2035
1897,1897-01-01
2024,1/1/2024
1992,1/1/1992
1986,1/1/1986
1993,1/1/1993
1988,1/1/1988
1982,1/1/1982
2015,1/1/2015
2018,1/1/2018
1890,1890-01-01
0,1/1/2000
1954,1/1/1954
1932,1/1/1932
1988,1/1/1988
2043,1/1/2043
1980,1/1/1980
2021,1/1/2021
2009,1/1/2009
1967,1/1/1967
1952,1/1/1952
2038,1/1/2038
1964,1/1/1964
1970,1/1/1970
1855,1855-01-01
1930,1/1/1930
1837,1837-01-01
1721,1/1/1721
1851,1851-01-01
1964,1/1/1964
1948,1/1/1948
2007,1/1/2007
1970,1/1/1970
2021,1/1/2021
2007,1/1/2007
1965,1/1/1965
1949,1/1/1949
1831,1/1/1831
1939,1/1/1939
1955,1/1/1955
2003,1/1/2003
2004,1/1/2004
2049,1/1/2049
1983,1/1/1983
1845,1/1/1845
1909,1/1/1909
0,0-01-01
1987,1/1/1987
1708,1/1/1708
2034,1/1/2034
1993,1/1/1993
1887,1887-01-01
1912,1/1/1912
1987,1/1/1987
2002,1/1/2002
1986,1/1/1986
1941,1/1/1941
1965,1/1/1965
2023,1/1/2023
2030,1/1/2030
1883,1883-01-01
1957,1/1/1957
1970,1/1/1970
1975,1/1/1975
1911,1/1/1911
1940,1/1/1940
1967,1/1/1967
1986,1/1/1986
2028,1/1/2028
1977,1/1/1977
1999,1/1/1999
1987,1/1/1987
1911,1/1/1911
1967,1/1/1967
1978,1/1/1978
1956,1/1/1956
2015,1/1/2015
2014,1/1/2014
2026,1/1/2026
2034,1/1/2034
1901,1/1/1901
2033,1/1/2033
1868,1/1/1868
1950,1/1/1950
1965,1/1/1965
1903,1/1/1903
1897,1/1/1897
1966,1/1/1966
1964,1/1/1964
1981,1/1/1981
1947,1/1/1947
1847,1847-01-01
2011,1/1/2011
1938,1/1/1938
1902,1/1/1902
2005,1/1/2005
2000,1/1/2000
2034,1/1/2034
2012,1/1/2012
1972,1/1/1972
1931,1/1/1931
1974,1/1/1974
2045,1/1/2045
1987,1/1/1987
1971,1/1/1971
1993,1/1/1993
1854,1/1/1854
1947,1/1/1947
0,1/1/2000
1987,1/1/1987
2053,1/1/2053
1989,1/1/1989
1892,1/1/1892
1941,1/1/1941
1938,1/1/1938
1904,1/1/1904
1953,1/1/1953
2041,1/1/2041
1925,1/1/1925
1854,1/1/1854
1975,1/1/1975
1931,1/1/1931
1875,1/1/1875
1982,1/1/1982
1989,1/1/1989
1994,1/1/1994
2000,1/1/2000
1972,1/1/1972
1999,1/1/1999
1931,1/1/1931
2008,1/1/2008
2039,1/1/2039
1997,1/1/1997
1971,1/1/1971
2049,1/1/2049
1985,1/1/1985
