"1987","1987-12-31"
"1985",""
"1978",""
"1978","1978-12-31"
"1991","1991-12-31"
"1828",""
"1989",""
"1983","1983-12-31"
"1948",""
"1987",""
"1941",""
"1941",""
"1978","1978-12-31"
"0",""
"1996","1996-12-31"
"",""
"1801",""
"1981","1981-12-31"
"1989",""
"1903",""
"1987",""
"1935","1935-12-31"
"1936",""
"1991",""
"1988",""
"1970",""
"1971","1971-12-31"
"1976",""
"1988",""
"1961","1961-12-31"
"1950","1950-12-31"
"1959",""
"1987",""
"1925","1925-12-31"
"1987",""
"1987",""
"1987","1987-12-31"
"1971",""
"",""
"1989","1989-12-31"
"1928",""
"1948",""
"1976","1976-12-31"
"1988",""
"1917","1917-12-31"
"empty","-12-31"
"1956",""
"1903",""
"1903",""
"2004",""
"1981","1981-12-31"
"1969",""
"1988",""
"1892","1892-12-31"
"1979",""
"1903","1903-12-31"
"1991",""
"1973",""
"1991","1991-12-31"
"1978",""
"1991",""
"1987","1987-12-31"
"1906","1906-12-31"
"1985",""
"1987",""
"2007",""
"1961","1961-12-31"
"1999",""
"1944","1944-12-31"
"1984",""
"1987",""
"1975",""
"1987",""
"1991","1991-12-31"
"1941",""
"empty","-12-31"
"1925",""
"1987",""
"1987",""
"1992",""
"1872",""
"1952",""
"1976",""
"2006",""
"1941",""
"1938",""
"1938",""
"1978",""
"1989",""
"1987",""
"1987",""
"1919",""
"1991",""
"1968","1968-12-31"
"1992","1992-12-31"
"1945",""
"1987",""
"1975",""
"1925",""
"2000",""
"1991",""
"1978","1978-12-31"
"1971",""
"1987",""
"1959",""
"2004",""
"1967",""
"1958",""
"1944",""
"1989","1989-12-31"
"1987",""
"0","0-12-31"
"",""
"1973",""
"1982","1982-12-31"
"1987","1987-12-31"
"1987",""
"1987",""
"1982",""
"2001","2001-12-31"
"1980","1980-12-31"
"1989","1989-12-31"
"1929","1929-12-31"
"1971","1971-12-31"
"1958",""
"1978","1978-12-31"
"1959",""
"1959",""
"1978","1978-12-31"
"0","0-12-31"
"1962","1962-12-31"
"1988",""
"1987",""
"1987",""
"1973","1973-12-31"
"1978","1978-12-31"
"1991",""
"1989",""
"1985","1985-12-31"
"1987",""
"1999",""
"1993",""
"1924",""
"1951","1951-12-31"
"1987",""
"1987",""
"1987","1987-12-31"
"1988",""
"1963","1963-12-31"
"1991",""
"1979","1979-12-31"
"1987",""
"1978","1978-12-31"
"1988",""
"1978","1978-12-31"
"1978",""
"1978","1978-12-31"
"1992","1992-12-31"
"1992","1992-12-31"
"1900",""
"1978",""
"1994","1994-12-31"
"1975",""
"1950",""
"1991","1991-12-31"
"1991",""
"1919",""
"0","0-12-31"
"0","0-12-31"
"1908","1908-12-31"
"1952",""
"1987","1987-12-31"
"1991",""
"1994","1994-12-31"
"1947",""
"1959",""
"1987",""
"1973","1973-12-31"
"1992",""
"1983","1983-12-31"
"1947",""
"1995","1995-12-31"
"1922",""
"1922",""
"1987",""
"1987","1987-12-31"
"1989","1989-12-31"
"1978",""
"1987","1987-12-31"
"1958","1958-12-31"
"1994","1994-12-31"
"1987",""
"0",""
"1978",""
"1954",""
"1963",""
"1996",""
"1975",""
"1934","1934-12-31"
"1992","1992-12-31"
"1970",""
"1953",""
"1987",""
"0",""
"1976",""
"0",""
"1938","1938-12-31"
"1938","1938-12-31"
"1982",""
"1994",""
"1989","1989-12-31"
"0",""
"1978",""
"1967",""
"1941",""
"1979","1979-12-31"
"1960",""
"1964","1964-12-31"
"1987","1987-12-31"
"1950","1950-12-31"
"1976","1976-12-31"
"1999",""
"1970",""
"1978","1978-12-31"
"1987",""
"1971","1971-12-31"
"1930",""
"1936","1936-12-31"
"1933","1933-12-31"
"1965",""
"1972",""
"0",""
"1970","1970-12-31"
"1950",""
"1987",""
"1985",""
"1989","1989-12-31"
"1961",""
"1987",""
"1992",""
"1975",""
"1978","1978-12-31"
"empty","-12-31"
"1970","1970-12-31"
"1991","1991-12-31"
"1872","1872-12-31"
"1978",""
"1987","1987-12-31"
"1925","1925-12-31"
"0","0-12-31"
"1991","1991-12-31"
"1917",""
"1954","1954-12-31"
"1946",""
"2004","2004-12-31"
"1994",""
"2001",""
"1965","1965-12-31"
"1987","1987-12-31"
"1991","1991-12-31"
"1987",""
"1994","1994-12-31"
"1941",""
"1987","1987-12-31"
"1959","1959-12-31"
"1903",""
"2004",""
"1978",""
"1978","1978-12-31"
"1978","1978-12-31"
"1991",""
"1931",""
"1991",""
"1991",""
"1980","1980-12-31"
"1979",""
"1988",""
"2002",""
"1981",""
"1963",""
"0",""
"1984",""
"1977",""
"1977",""
"1975",""
"1903",""
"0",""
"2009","2009-12-31"
"1987",""
"1993","1993-12-31"
"1987",""
"1936",""
"1956","1956-12-31"
"",""
"1987",""
"1956",""
"1941",""
"1962",""
"1987",""
"1945",""
"1987",""
"2002",""
"1941","1941-12-31"
"1985",""
"1988","1988-12-31"
"1935",""
"0",""
"1959",""
"1940",""
"1940","1940-12-31"
"1978","1978-12-31"
"0",""
"1903",""
"1989",""
"1987","1987-12-31"
"1988",""
"1991",""
"1994","1994-12-31"
"0",""
"2009",""
"1978",""
"1815",""
"1980",""
"0",""
"1948","1948-12-31"
"1979",""
"1961","1961-12-31"
"1925","1925-12-31"
"1970",""
"1988",""
"1981",""
"1981",""
"1988","1988-12-31"
"1966","1966-12-31"
"1973",""
"1980",""
"1973","1973-12-31"
"1928","1928-12-31"
"1971",""
"1903",""
"1978",""
"1965",""
"1989",""
"1989","1989-12-31"
"1987",""
"1971","1971-12-31"
"1992",""
"1985","1985-12-31"
"1940","1940-12-31"
"0",""
"1973","1973-12-31"
"0",""
"1981",""
"2002",""
"1967","1967-12-31"
"1994",""
"2001","2001-12-31"
"1994","1994-12-31"
"1965",""
"1992",""
"1917",""
"1924","1924-12-31"
"1987",""
"1938",""
"1991",""
"1991","1991-12-31"
"1991","1991-12-31"
"1991",""
"1985",""
"1978","1978-12-31"
"1987",""
"1973","1973-12-31"
"1987","1987-12-31"
"1922",""
"1922","1922-12-31"
"1987",""
"0",""
"1971",""
"1988",""
"1968",""
"1916","1916-12-31"
"1959","1959-12-31"
"1992",""
"1971","1971-12-31"
"1999","1999-12-31"
"2001",""
"1989",""
"1903",""
"1961","1961-12-31"
"1978","1978-12-31"
"1967","1967-12-31"
"1950","1950-12-31"
"1987","1987-12-31"
"1991",""
"1987","1987-12-31"
"1987",""
"1966",""
"1996","1996-12-31"
"1987",""
"1987",""
"2001",""
"1919",""
"1984",""
"1947","1947-12-31"
"1987","1987-12-31"
"1991","1991-12-31"
"1971","1971-12-31"
"1980",""
"1987",""
"1987",""
"2001",""
"1984","1984-12-31"
"0",""
"1903","1903-12-31"
"1996","1996-12-31"
"1981",""
"",""
"1926","1926-12-31"
"1978",""
"1994",""
"1989","1989-12-31"
"0","0-12-31"
"1953","1953-12-31"
"1989","1989-12-31"
"1978","1978-12-31"
"1972","1972-12-31"
"1963","1963-12-31"
"1987",""
"1985",""
"1936",""
"1936","1936-12-31"
"1970",""
"1971",""
"1988",""
"1962","1962-12-31"
"1988",""
"1751","1751-12-31"
"1902",""
"1983",""
"1978",""
"1938",""
"1979","1979-12-31"
"1820",""
"1971",""
"1971",""
"1925",""
"1941","1941-12-31"
"1971",""
"1908","1908-12-31"
"1926","1926-12-31"
"1991",""
"1982",""
"1874","1874-12-31"
"1958","1958-12-31"
"2001","2001-12-31"
"1970","1970-12-31"
"1992",""
"1992","1992-12-31"
"1976",""
"1923",""
"1968","1968-12-31"
