"Phialdelphia, PA, USA","Phialdelphia, PA, USA"
"UCLA,Los Angeles, CA","UCLA,Los Angeles, CA"
"Ithaca, New York, USA","Ithaca, New York, USA"
"University of Michigan,Ann Arbor, MI, USA","Ann Arbor, MI, USA"
"UC Berkeley,Berkeley, CA","UC Berkeley,Berkeley, CA"
"Cambridge, MA, USA","Cambridge, MA, USA"
"Rice University,Houston, TX","Rice University,Houston, TX"
"New York, New York, USA","New York, New York, USA"
"UC Berkeley,Berkeley, CA","UC Berkeley,Berkeley, CA"
"Urbana, IL, USA","Urbana, IL, USA"
"Philadelphia, PA, USA","Philadelphia, PA, USA"
"University of Connecticut,Storrs, CT, USA","Storrs, CT, USA"
"Drexel University,Philadelphia, PA","Drexel University,Philadelphia, PA"
"New Haven University,New Haven, CT, USA","New Haven, CT, USA"
"University of California, Santa Barbara,Santa Barbara, CA, USA","Santa Barbara, CA, USA"
