"University of Pennsylvania,Philadelphia, PA, USA","University of Pennsylvania, of Pennsylvania,Philadelphia, PA, USA"
"UCLA,Los Angeles, CA","UCLA, Los Angeles, CA"
"Penn, Philadelphia, PA, USA","Penn, Philadelphia, PA, USA"
"University of Maryland College Park, College Park, MD","University of Maryland College Park, of Maryland College Park, College Park, College Park, MD"
"University of Michigan,Ann Arbor, MI, USA","University of Michigan, of Michigan,Ann Arbor, MI, USA"
"UC Berkeley, Berkeley, CA","UC Berkeley, Berkeley Berkeley, Berkeley, CA"
"Rice University,Houston, TX","Rice University,  Houston, TX"
"Yale University, New Haven, CT, USA","Yale University, New Haven, CT, USA"
"NYU,New York, New York, USA","NYU, New York, New York, USA"
"UIUC,Urbana, IL","UIUC, Urbana IL, IL"
"Temple University,Philadelphia, PA","Temple University, Philadelphia, PA"
"Harvard University,Cambridge, MA, USA","Harvard University,  Cambridge, MA, USA"
"University of Connecticut, Storrs, CT, USA","University of Connecticut, Storrs, CT, USA"
"Drexel University, Philadelphia, PA","Drexel University,    Philadelphia, PA"
"New Haven University, New Haven, CT, USA","New Haven University, New Haven, CT, USA"
"University of California, Santa Barbara, Santa Barbara, CA, USA",
